Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU05,OUT017,1384.3461810059994
FDF10,OUT035,2505.3461810059994
FDR39,OUT018,2687.3461810059994
FDG40,OUT013,618.3461810059994
FDZ28,OUT019,166.34618100599937
FDE02,OUT045,1431.3461810059994
FDU60,OUT049,2827.0961810059994
FDM21,OUT013,4082.3461810059994
FDV52,OUT019,-29.65381899400063
NCW06,OUT013,3036.3461810059994
FDX36,OUT035,3713.3461810059994
FDT35,OUT027,4168.471181006
NCL19,OUT010,398.59618100599937
NCD31,OUT046,2601.3461810059994
FDE53,OUT019,-177.65381899400063
FDW58,OUT019,-185.65381899400063
DRF48,OUT046,2977.3461810059994
FDW57,OUT035,2953.3461810059994
DRH13,OUT017,1816.3461810059994
FDT33,OUT013,2744.3461810059994
DRK47,OUT027,4996.471181006
FDY22,OUT010,390.59618100599937
FDC35,OUT019,1342.3461810059994
FDO03,OUT013,3698.3461810059994
FDF24,OUT045,1307.3461810059994
FDF56,OUT018,2667.3461810059994
FDD28,OUT013,980.3461810059994
FDG53,OUT027,3704.4711810059994
FDO27,OUT019,-353.65381899400063
NCF54,OUT018,2477.3461810059994
FDC20,OUT027,2368.4711810059994
FDU10,OUT046,709.3461810059994
DRA24,OUT018,2409.3461810059994
FDA02,OUT010,474.59618100599937
FDG10,OUT017,1112.3461810059994
FDW39,OUT010,1018.5961810059994
FDP04,OUT019,-841.6538189940006
NCM55,OUT013,2932.3461810059994
FDG47,OUT045,4027.3461810059994
NCU41,OUT017,3124.3461810059994
NCK31,OUT017,952.3461810059994
FDZ46,OUT045,1687.3461810059994
FDU13,OUT027,3784.4711810059994
NCF19,OUT045,741.3461810059994
NCJ43,OUT013,2744.3461810059994
NCJ05,OUT045,2349.3461810059994
FDS04,OUT027,3680.4711810059994
FDX28,OUT010,-233.40381899400063
FDB41,OUT027,2264.4711810059994
FDG53,OUT046,2261.3461810059994
FDL15,OUT010,542.5961810059994
FDQ08,OUT049,1171.0961810059994
DRN36,OUT013,1580.3461810059994
FDI46,OUT013,4006.3461810059994
FDG16,OUT027,4820.471181006
FDV32,OUT013,1056.3461810059994
FDF44,OUT010,266.59618100599937
FDK04,OUT018,715.3461810059994
NCA41,OUT013,3064.3461810059994
FDD51,OUT017,832.3461810059994
NCZ53,OUT045,2893.3461810059994
FDP01,OUT027,3904.4711810059994
FDY25,OUT049,3005.0961810059994
FDB17,OUT018,2635.3461810059994
NCV54,OUT018,1669.3461810059994
FDJ32,OUT017,1152.3461810059994
FDA37,OUT049,2145.0961810059994
FDG35,OUT035,2929.3461810059994
NCM05,OUT018,3937.3461810059994
FDG45,OUT046,3389.3461810059994
FDH28,OUT013,734.3461810059994
NCE18,OUT049,4020.0961810059994
FDH38,OUT045,1827.3461810059994
FDR56,OUT013,3202.3461810059994
FDH17,OUT027,3056.4711810059994
FDD39,OUT049,3551.0961810059994
FDB41,OUT049,945.0961810059994
NCR53,OUT046,3489.3461810059994
FDX46,OUT017,1112.3461810059994
FDV28,OUT049,793.0961810059994
FDA08,OUT018,2451.3461810059994
FDH45,OUT017,864.3461810059994
NCS38,OUT010,-109.40381899400063
FDD40,OUT010,1234.5961810059994
DRM59,OUT035,2565.3461810059994
NCJ43,OUT018,2553.3461810059994
NCN29,OUT013,868.3461810059994
NCC19,OUT045,2921.3461810059994
FDR56,OUT035,3281.3461810059994
FDZ43,OUT049,3967.0961810059994
FDJ32,OUT010,-865.4038189940006
DRH03,OUT017,1596.3461810059994
NCZ54,OUT035,2695.3461810059994
FDE26,OUT017,2424.3461810059994
FDS03,OUT045,975.3461810059994
DRZ24,OUT019,-29.65381899400063
FDO48,OUT027,4976.471181006
FDW39,OUT049,2927.0961810059994
NCK05,OUT049,1140.0961810059994
NCK30,OUT017,4088.3461810059994
FDT27,OUT018,3523.3461810059994
FDS08,OUT019,902.3461810059994
NCJ19,OUT049,996.0961810059994
FDC58,OUT045,683.3461810059994
DRE37,OUT013,2980.3461810059994
FDW02,OUT035,2213.3461810059994
FDJ02,OUT010,534.5961810059994
FDX09,OUT045,2735.3461810059994
FDT31,OUT010,1102.5961810059994
FDI24,OUT049,2919.0961810059994
FDY09,OUT045,2743.3461810059994
FDV28,OUT045,555.3461810059994
DRM47,OUT049,3127.0961810059994
FDT52,OUT019,2014.3461810059994
FDI48,OUT018,711.3461810059994
FDY55,OUT017,4136.346181006
FDU48,OUT013,2132.3461810059994
FDN25,OUT045,895.3461810059994
FDP20,OUT049,2143.0961810059994
FDJ15,OUT013,3022.3461810059994
FDD04,OUT018,2007.3461810059994
FDY58,OUT045,3559.3461810059994
FDR37,OUT018,2723.3461810059994
FDF44,OUT013,2146.3461810059994
FDD32,OUT045,1323.3461810059994
FDR57,OUT017,2648.3461810059994
DRG39,OUT027,2336.4711810059994
FDX15,OUT017,2608.3461810059994
DRN37,OUT045,2527.3461810059994
FDW40,OUT027,3776.4711810059994
FDB32,OUT049,1633.0961810059994
FDM40,OUT018,2035.3461810059994
FDE39,OUT027,3384.4711810059994
DRH49,OUT017,1440.3461810059994
FDT46,OUT049,945.0961810059994
NCF06,OUT035,4171.346181006
FDP07,OUT017,3208.3461810059994
FDC04,OUT013,3822.3461810059994
FDZ32,OUT017,1824.3461810059994
FDD50,OUT045,2603.3461810059994
FDU56,OUT017,3040.3461810059994
FDV34,OUT017,1344.3461810059994
NCY41,OUT013,632.3461810059994
NCK18,OUT046,2617.3461810059994
DRH25,OUT049,973.0961810059994
FDT57,OUT046,3773.3461810059994
FDV56,OUT018,1553.3461810059994
FDV12,OUT045,1543.3461810059994
FDN52,OUT017,1568.3461810059994
FDX38,OUT035,993.3461810059994
FDE47,OUT018,1745.3461810059994
NCO07,OUT013,3352.3461810059994
FDV09,OUT027,3848.4711810059994
FDZ23,OUT019,1054.3461810059994
DRH51,OUT018,1177.3461810059994
NCY54,OUT045,2597.3461810059994
DRG49,OUT013,3886.3461810059994
NCC19,OUT049,3118.0961810059994
NCV53,OUT045,3709.3461810059994
FDZ47,OUT019,-197.65381899400063
NCO26,OUT018,1577.3461810059994
NCP02,OUT045,913.3461810059994
NCW30,OUT018,3845.3461810059994
NCN55,OUT046,3777.3461810059994
FDB20,OUT010,-649.4038189940006
DRL11,OUT013,2508.3461810059994
DRD60,OUT045,2795.3461810059994
FDW14,OUT010,-381.40381899400063
FDL27,OUT010,-789.4038189940006
FDU09,OUT018,743.3461810059994
DRH36,OUT027,2652.4711810059994
FDP34,OUT027,3912.4711810059994
FDE04,OUT017,2992.3461810059994
FDZ57,OUT027,3576.4711810059994
FDF02,OUT010,-233.40381899400063
FDG28,OUT045,3839.3461810059994
NCI31,OUT046,609.3461810059994
FDT43,OUT013,900.3461810059994
FDU20,OUT046,2005.3461810059994
FDD53,OUT013,786.3461810059994
FDW15,OUT045,2351.3461810059994
NCT53,OUT045,2485.3461810059994
NCG55,OUT027,3259.4711810059994
FDD48,OUT035,1977.3461810059994
FDG47,OUT049,4251.096181006
FDI21,OUT017,1200.3461810059994
FDT27,OUT017,3848.3461810059994
DRO35,OUT013,1890.3461810059994
FDD33,OUT017,3816.3461810059994
FDC04,OUT035,3969.3461810059994
FDY34,OUT013,2694.3461810059994
DRJ49,OUT049,2141.0961810059994
FDE05,OUT049,2447.0961810059994
FDU31,OUT017,3616.3461810059994
NCN19,OUT027,4411.471181006
FDK56,OUT027,4360.471181006
FDK58,OUT017,1816.3461810059994
NCJ42,OUT035,1771.3461810059994
FDZ34,OUT027,4480.471181006
FDA52,OUT018,2635.3461810059994
NCR29,OUT013,928.3461810059994
FDT48,OUT035,3325.3461810059994
DRJ51,OUT019,1658.3461810059994
NCS54,OUT046,2801.3461810059994
FDV01,OUT035,2637.3461810059994
DRG51,OUT027,4036.4711810059994
NCG42,OUT013,2108.3461810059994
FDA51,OUT049,1975.0961810059994
FDV19,OUT010,702.5961810059994
NCT18,OUT045,2785.3461810059994
NCS41,OUT045,2825.3461810059994
FDO03,OUT046,3645.3461810059994
FDL12,OUT010,-857.4038189940006
FDY37,OUT010,454.59618100599937
FDI58,OUT049,1641.0961810059994
FDT28,OUT018,2153.3461810059994
NCC42,OUT010,294.59618100599937
FDO01,OUT017,2240.3461810059994
FDJ02,OUT013,2422.3461810059994
FDQ04,OUT018,485.34618100599937
DRL47,OUT013,2028.3461810059994
FDZ32,OUT035,1901.3461810059994
FDC35,OUT035,3393.3461810059994
FDX14,OUT045,1123.3461810059994
FDZ35,OUT013,1760.3461810059994
FDL14,OUT013,2556.3461810059994
FDO04,OUT049,1029.0961810059994
DRK11,OUT017,2492.3461810059994
FDB44,OUT018,3119.3461810059994
FDZ50,OUT049,3069.0961810059994
FDI12,OUT027,2916.4711810059994
FDU43,OUT017,3896.3461810059994
FDD58,OUT010,-309.40381899400063
FDB27,OUT017,3200.3461810059994
FDB04,OUT018,1219.3461810059994
NCO17,OUT013,1928.3461810059994
FDL12,OUT017,1104.3461810059994
DRJ13,OUT049,2637.0961810059994
FDD57,OUT045,1503.3461810059994
FDW19,OUT035,1969.3461810059994
DRD27,OUT018,1385.3461810059994
FDH27,OUT027,3756.4711810059994
NCW30,OUT027,5519.471181006
FDR40,OUT018,1137.3461810059994
FDG05,OUT013,2556.3461810059994
NCY41,OUT019,-1341.6538189940006
FDI38,OUT018,3095.3461810059994
FDR20,OUT046,789.3461810059994
FDE09,OUT017,1872.3461810059994
FDN50,OUT019,-325.65381899400063
DRF27,OUT045,2339.3461810059994
DRF51,OUT013,630.3461810059994
NCO02,OUT019,-841.6538189940006
FDB51,OUT027,2472.4711810059994
FDJ50,OUT013,922.3461810059994
FDN52,OUT013,1440.3461810059994
FDX14,OUT013,1278.3461810059994
FDT27,OUT019,1838.3461810059994
FDV10,OUT013,772.3461810059994
FDU33,OUT046,781.3461810059994
FDU58,OUT046,2997.3461810059994
NCP42,OUT027,4511.471181006
FDL51,OUT027,4868.471181006
DRH15,OUT027,2176.4711810059994
FDU16,OUT017,1544.3461810059994
FDW15,OUT017,2536.3461810059994
FDQ44,OUT045,1895.3461810059994
NCI06,OUT027,4275.471181006
DRK23,OUT019,2038.3461810059994
FDC28,OUT035,1893.3461810059994
NCY17,OUT019,-1173.6538189940006
NCV05,OUT018,2201.3461810059994
FDM34,OUT019,194.34618100599937
DRD60,OUT027,4328.471181006
FDT38,OUT046,1405.3461810059994
FDQ57,OUT018,2093.3461810059994
FDE59,OUT027,2060.4711810059994
NCM43,OUT046,2581.3461810059994
DRI51,OUT049,2805.0961810059994
NCG30,OUT017,2068.3461810059994
NCK54,OUT035,1943.3461810059994
FDQ16,OUT019,-145.65381899400063
FDI36,OUT013,3192.3461810059994
FDX16,OUT027,3808.4711810059994
FDA34,OUT046,2773.3461810059994
FDJ48,OUT018,3683.3461810059994
FDU47,OUT035,2373.3461810059994
FDS39,OUT046,2285.3461810059994
FDD11,OUT046,3973.3461810059994
FDM16,OUT027,2696.4711810059994
FDU56,OUT018,2679.3461810059994
FDQ32,OUT017,2120.3461810059994
DRK35,OUT013,680.3461810059994
FDA58,OUT049,3783.0961810059994
DRG48,OUT019,370.34618100599937
FDT59,OUT010,1782.5961810059994
FDQ31,OUT019,-417.65381899400063
FDS51,OUT018,829.3461810059994
FDW32,OUT027,2892.4711810059994
FDI15,OUT027,5584.471181006
NCV30,OUT017,1112.3461810059994
DRG25,OUT049,3063.0961810059994
FDT02,OUT013,616.3461810059994
FDO33,OUT027,3268.4711810059994
FDP38,OUT035,993.3461810059994
FDZ45,OUT035,3261.3461810059994
NCA54,OUT027,4279.471181006
FDU33,OUT017,896.3461810059994
FDN58,OUT017,3840.3461810059994
FDI05,OUT045,1187.3461810059994
FDM57,OUT019,-541.6538189940006
NCS42,OUT027,2867.4711810059994
FDB57,OUT045,3483.3461810059994
FDC03,OUT045,3071.3461810059994
FDZ58,OUT013,1966.3461810059994
NCK29,OUT045,1869.3461810059994
NCR53,OUT045,3425.3461810059994
FDE26,OUT027,3752.4711810059994
FDU52,OUT049,2559.0961810059994
FDE41,OUT027,2848.4711810059994
FDU38,OUT018,2779.3461810059994
FDA52,OUT017,2936.3461810059994
FDW46,OUT046,1125.3461810059994
DRI59,OUT035,3689.3461810059994
FDT38,OUT035,1517.3461810059994
FDL33,OUT018,2879.3461810059994
FDQ01,OUT027,5448.471181006
FDJ08,OUT046,3013.3461810059994
FDQ47,OUT049,739.0961810059994
NCZ18,OUT013,3940.3461810059994
FDE29,OUT017,1088.3461810059994
FDF10,OUT027,3800.4711810059994
FDC48,OUT049,1473.0961810059994
FDY58,OUT013,3646.3461810059994
NCX30,OUT010,2022.5961810059994
FDV11,OUT013,2872.3461810059994
FDT46,OUT046,837.3461810059994
DRD01,OUT019,-969.6538189940006
FDQ11,OUT013,4110.346181006
NCM41,OUT017,1584.3461810059994
NCC55,OUT013,624.3461810059994
FDG45,OUT027,4804.471181006
NCQ54,OUT049,2768.0961810059994
FDM34,OUT045,1999.3461810059994
FDD17,OUT019,1838.3461810059994
FDN38,OUT027,5416.471181006
FDB53,OUT018,2167.3461810059994
NCL06,OUT035,4231.346181006
NCV18,OUT019,-621.6538189940006
FDX25,OUT013,2948.3461810059994
FDB39,OUT046,925.3461810059994
FDC33,OUT049,3267.0961810059994
NCO14,OUT018,509.34618100599937
FDA58,OUT027,5172.471181006
NCQ02,OUT017,3048.3461810059994
NCR53,OUT017,3640.3461810059994
FDN52,OUT046,1453.3461810059994
FDG26,OUT046,4045.3461810059994
FDE23,OUT027,2280.4711810059994
DRI37,OUT013,978.3461810059994
DRH37,OUT018,2399.3461810059994
FDO01,OUT035,2233.3461810059994
FDK45,OUT049,1939.0961810059994
FDP23,OUT049,3545.0961810059994
FDM33,OUT035,3597.3461810059994
FDD36,OUT017,2040.3461810059994
FDL56,OUT017,1480.3461810059994
FDT27,OUT010,1866.5961810059994
FDG52,OUT017,856.3461810059994
NCL42,OUT035,3955.3461810059994
DRJ24,OUT046,2913.3461810059994
FDV38,OUT046,877.3461810059994
FDT35,OUT045,2659.3461810059994
FDY51,OUT045,3379.3461810059994
FDC37,OUT017,1824.3461810059994
NCP43,OUT013,2888.3461810059994
FDO33,OUT045,1723.3461810059994
FDW04,OUT018,1911.3461810059994
NCC31,OUT046,2445.3461810059994
FDK22,OUT049,3529.0961810059994
FDJ50,OUT017,1032.3461810059994
FDV13,OUT017,1608.3461810059994
DRL60,OUT017,2516.3461810059994
FDW03,OUT017,1832.3461810059994
FDY27,OUT035,2953.3461810059994
FDB39,OUT027,2356.4711810059994
FDU59,OUT045,2495.3461810059994
FDZ57,OUT049,2243.0961810059994
FDO21,OUT049,3715.0961810059994
FDS43,OUT018,2775.3461810059994
FDU28,OUT010,1134.5961810059994
FDC51,OUT010,118.59618100599937
FDW16,OUT010,-345.40381899400063
FDP32,OUT010,98.59618100599937
FDB60,OUT019,1190.3461810059994
NCQ30,OUT046,1905.3461810059994
FDD26,OUT049,3075.0961810059994
FDI44,OUT045,1175.3461810059994
DRH23,OUT046,889.3461810059994
FDO44,OUT046,1757.3461810059994
FDG04,OUT046,2981.3461810059994
FDM32,OUT027,2936.4711810059994
FDM09,OUT013,2758.3461810059994
FDZ47,OUT013,1664.3461810059994
FDM40,OUT027,3696.4711810059994
FDY48,OUT017,1760.3461810059994
NCM30,OUT045,621.3461810059994
FDX36,OUT010,1686.5961810059994
DRF03,OUT017,764.3461810059994
FDN51,OUT049,4249.096181006
FDM57,OUT049,1519.0961810059994
FDB35,OUT049,1665.0961810059994
FDY13,OUT027,2720.4711810059994
FDA37,OUT017,2168.3461810059994
NCX53,OUT017,2360.3461810059994
FDD59,OUT018,1133.3461810059994
FDX10,OUT019,-1273.6538189940006
FDC03,OUT018,2911.3461810059994
FDW43,OUT035,3757.3461810059994
FDW10,OUT046,2797.3461810059994
FDY14,OUT027,5580.471181006
FDV43,OUT045,687.3461810059994
FDO40,OUT013,2432.3461810059994
FDP46,OUT027,2912.4711810059994
NCE43,OUT019,714.3461810059994
FDD05,OUT035,2069.3461810059994
FDJ60,OUT010,782.5961810059994
DRE27,OUT018,1287.3461810059994
FDO11,OUT035,4133.346181006
DRG11,OUT027,3144.4711810059994
FDK33,OUT010,1522.5961810059994
DRM23,OUT045,2591.3461810059994
FDJ02,OUT027,3828.4711810059994
NCZ05,OUT045,1581.3461810059994
NCL30,OUT013,2024.3461810059994
FDZ19,OUT018,2531.3461810059994
FDM45,OUT049,2077.0961810059994
FDO36,OUT046,2861.3461810059994
NCK31,OUT045,757.3461810059994
DRJ37,OUT045,2347.3461810059994
FDP24,OUT018,1699.3461810059994
FDF46,OUT013,1866.3461810059994
FDX46,OUT019,-905.6538189940006
NCL18,OUT045,2937.3461810059994
FDJ26,OUT013,3428.3461810059994
FDJ07,OUT045,1783.3461810059994
FDY15,OUT013,2516.3461810059994
DRG01,OUT045,1135.3461810059994
FDF58,OUT045,1011.3461810059994
FDZ14,OUT019,74.34618100599937
FDP31,OUT049,1205.0961810059994
FDH45,OUT013,786.3461810059994
FDA09,OUT010,934.5961810059994
FDW31,OUT035,3321.3461810059994
FDA57,OUT046,709.3461810059994
NCE55,OUT035,2883.3461810059994
FDC17,OUT019,1454.3461810059994
FDC59,OUT013,1142.3461810059994
FDA22,OUT013,2686.3461810059994
FDK52,OUT035,3673.3461810059994
NCM26,OUT046,2417.3461810059994
NCT53,OUT035,2747.3461810059994
FDW45,OUT018,2157.3461810059994
NCI18,OUT035,3627.3461810059994
FDE38,OUT018,2387.3461810059994
FDF08,OUT019,-433.65381899400063
FDY58,OUT010,1734.5961810059994
FDF58,OUT019,-853.6538189940006
FDX39,OUT017,3480.3461810059994
FDB44,OUT049,3447.0961810059994
FDF28,OUT013,2100.3461810059994
FDE39,OUT013,1914.3461810059994
FDT37,OUT018,3767.3461810059994
FDZ45,OUT017,3256.3461810059994
FDO40,OUT035,2545.3461810059994
FDM57,OUT027,2872.4711810059994
DRG36,OUT017,2808.3461810059994
FDY36,OUT010,-697.4038189940006
DRL60,OUT027,3844.4711810059994
FDS25,OUT019,-129.65381899400063
DRF49,OUT027,3220.4711810059994
FDP16,OUT045,3803.3461810059994
FDS60,OUT049,2985.0961810059994
FDU15,OUT027,2152.4711810059994
FDK43,OUT046,2037.3461810059994
FDN25,OUT046,1021.3461810059994
FDE53,OUT049,1803.0961810059994
FDB22,OUT013,2490.3461810059994
FDE39,OUT017,2032.3461810059994
FDX35,OUT035,3753.3461810059994
NCG54,OUT049,2764.0961810059994
FDH27,OUT035,2457.3461810059994
NCK42,OUT013,3412.3461810059994
FDS25,OUT049,1877.0961810059994
FDI10,OUT018,2551.3461810059994
FDU35,OUT035,1745.3461810059994
FDI04,OUT017,3304.3461810059994
DRK23,OUT035,4073.3461810059994
FDB53,OUT019,398.34618100599937
FDY02,OUT049,4261.096181006
FDM60,OUT035,869.3461810059994
NCJ31,OUT010,1798.5961810059994
DRP35,OUT017,2108.3461810059994
NCQ30,OUT018,1717.3461810059994
DRL11,OUT010,606.5961810059994
FDU01,OUT013,3012.3461810059994
FDR39,OUT035,2993.3461810059994
FDO08,OUT046,2677.3461810059994
FDC02,OUT045,4035.3461810059994
NCZ29,OUT035,2139.3461810059994
FDF29,OUT010,262.59618100599937
FDZ23,OUT017,3120.3461810059994
NCU53,OUT018,2365.3461810059994
NCW30,OUT013,4072.3461810059994
NCM26,OUT027,3883.4711810059994
FDV50,OUT027,3388.4711810059994
FDW15,OUT049,2485.0961810059994
FDI35,OUT027,4344.471181006
FDO11,OUT017,4088.3461810059994
FDN48,OUT046,1501.3461810059994
NCA17,OUT049,2466.0961810059994
NCN54,OUT013,1304.3461810059994
FDP22,OUT013,898.3461810059994
NCB54,OUT035,2123.3461810059994
FDD08,OUT045,583.3461810059994
DRM48,OUT010,-1317.4038189940006
FDG41,OUT027,3256.4711810059994
FDE44,OUT027,2232.4711810059994
FDE26,OUT035,2421.3461810059994
NCS38,OUT013,1840.3461810059994
NCJ54,OUT018,3409.3461810059994
FDI40,OUT019,-313.65381899400063
FDN45,OUT018,3303.3461810059994
FDU43,OUT046,3829.3461810059994
FDI04,OUT010,1270.5961810059994
NCC07,OUT018,1449.3461810059994
NCC07,OUT019,-245.65381899400063
NCD18,OUT045,3541.3461810059994
FDU55,OUT035,4209.346181006
FDX59,OUT035,745.3461810059994
FDR52,OUT049,3165.0961810059994
NCP17,OUT013,1048.3461810059994
FDQ32,OUT045,1935.3461810059994
NCT17,OUT049,3058.0961810059994
FDO10,OUT049,1135.0961810059994
FDE32,OUT049,739.0961810059994
FDN44,OUT045,2451.3461810059994
FDH02,OUT035,1625.3461810059994
FDK60,OUT013,1662.3461810059994
FDS24,OUT019,-469.65381899400063
FDL03,OUT010,1298.5961810059994
FDB46,OUT027,4840.471181006
FDO48,OUT049,3673.0961810059994
FDZ39,OUT049,1827.0961810059994
FDT02,OUT027,2080.4711810059994
FDC50,OUT013,1542.3461810059994
FDP39,OUT035,993.3461810059994
DRG15,OUT018,743.3461810059994
FDP10,OUT018,1439.3461810059994
FDF53,OUT027,4368.471181006
FDN34,OUT045,2679.3461810059994
FDK02,OUT045,1847.3461810059994
FDC23,OUT045,2735.3461810059994
FDJ10,OUT019,326.34618100599937
FDE53,OUT035,1865.3461810059994
FDR25,OUT035,4353.346181006
FDW50,OUT046,2629.3461810059994
FDS09,OUT049,1003.0961810059994
FDW49,OUT010,918.5961810059994
FDU51,OUT046,2869.3461810059994
FDF28,OUT018,1847.3461810059994
NCY30,OUT018,2605.3461810059994
FDD44,OUT045,4047.3461810059994
FDX09,OUT017,2920.3461810059994
NCF30,OUT013,2000.3461810059994
FDZ50,OUT019,1054.3461810059994
FDW37,OUT013,1504.3461810059994
FDD11,OUT049,4115.096181006
DRH39,OUT018,983.3461810059994
FDA36,OUT049,3035.0961810059994
NCG43,OUT049,1570.0961810059994
FDF02,OUT035,1793.3461810059994
FDP57,OUT027,3088.4711810059994
NCE42,OUT017,3752.3461810059994
NCR38,OUT027,5387.471181006
FDP03,OUT019,126.34618100599937
FDO51,OUT035,901.3461810059994
NCQ42,OUT046,2033.3461810059994
NCM41,OUT046,1457.3461810059994
FDH48,OUT027,2824.4711810059994
DRF60,OUT046,3713.3461810059994
FDJ27,OUT035,1797.3461810059994
FDQ14,OUT013,2430.3461810059994
FDN27,OUT017,2040.3461810059994
NCQ02,OUT046,2973.3461810059994
FDJ33,OUT049,2141.0961810059994
FDP07,OUT027,4536.471181006
DRE01,OUT049,3857.0961810059994
FDU36,OUT045,1539.3461810059994
FDL28,OUT017,3760.3461810059994
NCX53,OUT046,2237.3461810059994
FDZ39,OUT013,1758.3461810059994
NCP42,OUT013,3100.3461810059994
FDJ14,OUT035,1501.3461810059994
FDK04,OUT049,1025.0961810059994
NCC19,OUT017,3148.3461810059994
FDS09,OUT018,681.3461810059994
FDZ02,OUT046,1661.3461810059994
FDD35,OUT018,1727.3461810059994
NCY42,OUT017,2388.3461810059994
FDB05,OUT045,3811.3461810059994
FDF20,OUT035,3229.3461810059994
NCO41,OUT018,1333.3461810059994
FDC40,OUT027,2784.4711810059994
FDV58,OUT045,3035.3461810059994
FDZ57,OUT045,2047.3461810059994
DRM35,OUT046,2825.3461810059994
DRN36,OUT018,1283.3461810059994
FDQ13,OUT046,1381.3461810059994
DRO35,OUT010,-49.40381899400063
NCD43,OUT035,1811.3461810059994
FDA51,OUT018,1627.3461810059994
NCX17,OUT027,5075.471181006
NCZ17,OUT049,746.0961810059994
FDR11,OUT027,4008.4711810059994
FDW34,OUT049,3937.0961810059994
FDN50,OUT017,1664.3461810059994
FDS09,OUT046,877.3461810059994
FDS48,OUT018,2187.3461810059994
FDL44,OUT049,2705.0961810059994
DRF48,OUT018,2723.3461810059994
FDA14,OUT018,2159.3461810059994
NCD30,OUT049,1646.0961810059994
FDI16,OUT017,1000.3461810059994
NCG06,OUT035,4183.346181006
DRZ24,OUT035,2033.3461810059994
NCS17,OUT045,1429.3461810059994
FDB37,OUT045,3783.3461810059994
FDE10,OUT035,2249.3461810059994
FDC57,OUT045,3011.3461810059994
FDM12,OUT018,2795.3461810059994
FDE24,OUT049,2337.0961810059994
FDW22,OUT045,3447.3461810059994
DRD01,OUT027,2360.4711810059994
NCZ18,OUT027,5379.471181006
FDN49,OUT045,655.3461810059994
FDR22,OUT035,2009.3461810059994
FDV08,OUT019,-1137.6538189940006
FDY39,OUT046,2981.3461810059994
FDV36,OUT049,2125.0961810059994
FDO60,OUT045,695.3461810059994
FDU04,OUT027,3416.4711810059994
FDR20,OUT027,2288.4711810059994
FDW19,OUT019,-89.65381899400063
FDU40,OUT049,3187.0961810059994
FDK15,OUT045,1495.3461810059994
DRF15,OUT035,2537.3461810059994
FDQ25,OUT017,2920.3461810059994
FDI48,OUT019,-993.6538189940006
FDS49,OUT046,1253.3461810059994
FDV22,OUT046,2573.3461810059994
NCV42,OUT046,1737.3461810059994
FDX26,OUT046,2917.3461810059994
FDI33,OUT018,1241.3461810059994
FDZ14,OUT049,2091.0961810059994
FDG10,OUT013,1026.3461810059994
FDM38,OUT018,663.3461810059994
FDG26,OUT027,5480.471181006
FDH46,OUT035,1821.3461810059994
FDN13,OUT018,1367.3461810059994
FDU57,OUT035,2553.3461810059994
NCI06,OUT046,2821.3461810059994
FDM38,OUT045,843.3461810059994
NCG42,OUT010,146.59618100599937
FDL39,OUT045,2827.3461810059994
FDT31,OUT019,1126.3461810059994
FDV59,OUT013,3458.3461810059994
FDB49,OUT035,1805.3461810059994
FDD58,OUT049,1739.0961810059994
DRN59,OUT046,745.3461810059994
FDX48,OUT049,2597.0961810059994
FDQ11,OUT049,4163.096181006
FDY12,OUT049,1003.0961810059994
FDQ11,OUT045,4007.3461810059994
DRI11,OUT017,1956.3461810059994
FDY32,OUT027,4016.4711810059994
FDS51,OUT045,935.3461810059994
FDR19,OUT010,406.59618100599937
DRB13,OUT018,2817.3461810059994
FDS21,OUT035,1221.3461810059994
FDQ40,OUT045,2771.3461810059994
NCE55,OUT013,2772.3461810059994
FDX43,OUT027,4056.4711810059994
FDS12,OUT049,2085.0961810059994
DRK01,OUT027,2956.4711810059994
FDN25,OUT017,1072.3461810059994
FDB60,OUT046,3093.3461810059994
FDQ13,OUT017,1480.3461810059994
DRK13,OUT045,3007.3461810059994
DRF25,OUT018,375.34618100599937
NCD42,OUT019,-1253.6538189940006
FDW25,OUT045,1307.3461810059994
NCV29,OUT027,4271.471181006
NCK42,OUT035,3499.3461810059994
DRJ13,OUT027,3940.4711810059994
DRD15,OUT017,3756.3461810059994
FDM27,OUT045,2431.3461810059994
FDZ50,OUT018,2739.3461810059994
FDC04,OUT046,3829.3461810059994
FDF50,OUT049,3229.0961810059994
FDP15,OUT045,3975.3461810059994
FDK46,OUT035,4209.346181006
FDZ56,OUT018,2469.3461810059994
FDY60,OUT049,2463.0961810059994
FDB10,OUT035,3861.3461810059994
FDR57,OUT045,2455.3461810059994
FDU58,OUT049,3117.0961810059994
FDH02,OUT046,1493.3461810059994
FDP48,OUT013,2968.3461810059994
FDI46,OUT035,4097.346181006
FDW56,OUT013,3082.3461810059994
NCM19,OUT010,-81.40381899400063
FDS50,OUT027,4936.471181006
FDK24,OUT013,768.3461810059994
FDO36,OUT017,2968.3461810059994
FDK45,OUT027,3296.4711810059994
NCL05,OUT045,677.3461810059994
FDL32,OUT018,1623.3461810059994
FDA28,OUT049,2169.0961810059994
FDY36,OUT018,1011.3461810059994
FDP32,OUT018,1803.3461810059994
FDL50,OUT046,2021.3461810059994
DRC24,OUT049,2511.0961810059994
NCS18,OUT017,1812.3461810059994
FDD16,OUT017,1352.3461810059994
NCV18,OUT013,1364.3461810059994
FDX07,OUT046,2965.3461810059994
NCZ05,OUT027,3099.4711810059994
NCI31,OUT013,628.3461810059994
FDK14,OUT049,1459.0961810059994
